run_id,final_pnl,fees,adverse_selection,spread_capture,forced_liquidations,k_vol,gamma,size_base,order_ttl
96cf2b30,,,,,,,,,
6cf361d7,,,,,,,,,
48cda686,,,,,,,,,
c3181479,,,,,,,,,
6ca3465b,,,,,,,,,
640c4824,,,,,,,,,
0993596b,,,,,,,,,
69483296,,,,,,,,,
5fb7cba6,,,,,,,,,
060c13a0,,,,,,,,,
8c624399,,,,,,,,,
5baa8d05,,,,,,,,,
9bcf3772,,,,,,,,,
34afd9f5,,,,,,,,,
db67d9ba,,,,,,,,,
0b99f800,,,,,,,,,
d85cf1e1,,,,,,,,,
d5c4e728,,,,,,,,,
a1e13963,,,,,,,,,
ced99ee4,,,,,,,,,
9cb4d64c,,,,,,,,,
cfa1fe64,,,,,,,,,
71a41af0,,,,,,,,,
1c63f9d5,,,,,,,,,
abbc33de,,,,,,,,,
2c6654e0,,,,,,,,,
b09b2db0,,,,,,,,,
11a6e195,,,,,,,,,
e18ac723,,,,,,,,,
b40f2a3f,,,,,,,,,
4b66d19b,,,,,,,,,
bff821f2,,,,,,,,,
4f7fc5e8,,,,,,,,,
627518dc,,,,,,,,,
60a28fd2,,,,,,,,,
6bb551c3,,,,,,,,,
90edee11,,,,,,,,,
9a1e1536,,,,,,,,,
7d844834,,,,,,,,,
6f0f0cd3,,,,,,,,,
6d3abf44,,,,,,,,,
7cacb1b2,,,,,,,,,
9461170b,,,,,,,,,
2fd8843b,,,,,,,,,
325ea477,,,,,,,,,
98b8f874,,,,,,,,,
bdd201a8,,,,,,,,,
f7502c35,,,,,,,,,
2299399c,,,,,,,,,
f5ed5df9,,,,,,,,,
5f5b01c8,,,,,,,,,
3837bf39,,,,,,,,,
cb17c065,,,,,,,,,
39d7147c,,,,,,,,,
c5c443e3,,,,,,,,,
1573f274,,,,,,,,,
90f1c6c2,,,,,,,,,
3e4ed197,,,,,,,,,
a215708e,,,,,,,,,
2a1655cf,,,,,,,,,
df03a5f7,,,,,,,,,
8c99ec33,,,,,,,,,
494190fa,,,,,,,,,
4fc0ce5b,,,,,,,,,
26aa8faa,,,,,,,,,
703f7fad,,,,,,,,,
7557b084,,,,,,,,,
e6fd2d12,,,,,,,,,
ba413409,,,,,,,,,
eac8d643,,,,,,,,,
03e3cfc3,,,,,,,,,
22c82541,,,,,,,,,
c1a2b35e,,,,,,,,,
e163685a,,,,,,,,,
0c827d09,,,,,,,,,
de77a42b,,,,,,,,,
30e46d5b,,,,,,,,,
22468a6d,,,,,,,,,
7f4c8082,,,,,,,,,
452828b8,,,,,,,,,
de42aad1,,,,,,,,,
50f0eda7,,,,,,,,,
c34c5416,,,,,,,,,
6b61dbdf,,,,,,,,,
c549642b,,,,,,,,,
4104864a,,,,,,,,,
c2f47b12,,,,,,,,,
efa80b11,,,,,,,,,
9c54d534,,,,,,,,,
e937d00d,,,,,,,,,
78e29a5f,,,,,,,,,
e849d7fc,,,,,,,,,
24611869,,,,,,,,,
43d64aed,,,,,,,,,
f49c3e49,,,,,,,,,
dd282ff8,,,,,,,,,
2d59b935,,,,,,,,,
0028c4b5,,,,,,,,,
f782e4a1,,,,,,,,,
f4f572a1,,,,,,,,,
471ed2d8,,,,,,,,,
bceb9f9c,,,,,,,,,
44ada201,,,,,,,,,
65edd805,,,,,,,,,
be21175f,,,,,,,,,
84c3addb,,,,,,,,,
8060057b,,,,,,,,,
30bfc758,,,,,,,,,
ab77ab15,,,,,,,,,
758ccfba,,,,,,,,,
e54110a7,,,,,,,,,
ea4dba0c,,,,,,,,,
cab9dff7,,,,,,,,,
f3041346,,,,,,,,,
5088b477,,,,,,,,,
253f8d50,,,,,,,,,
2748ba59,,,,,,,,,
bdcaf5f5,,,,,,,,,
79b07c4e,,,,,,,,,
abbfea67,,,,,,,,,
34ce774d,,,,,,,,,
f66029e6,,,,,,,,,
3f39ee31,,,,,,,,,
409c6009,,,,,,,,,
402f3d4b,,,,,,,,,
263d7a33,,,,,,,,,
3efd03c5,,,,,,,,,
537fc56b,,,,,,,,,
859fffcb,,,,,,,,,
1374610d,,,,,,,,,
ce0916b6,,,,,,,,,
