run_id,final_pnl,fees,adverse_selection,spread_capture,forced_liquidations,k_vol,gamma,gamma_inv_scale,gamma_vol_scale,gamma_cap_factor,gamma_imb,size_base,size_min_factor,size_exp,max_inventory,order_ttl
adf88c88,-8.150046350627235,-7.549040461385909,-1.4243849605373933,1.0776170558646165,14,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.05,0.6
b9869428,-2.174097375371275,-1.836468678322924,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.2,0.2
24c12a37,-7.658783179189413,-7.732181908242059,-0.2586974000005855,0.9968508749314492,2,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.1,0.4
bfc8d37b,-7.80205765606479,-7.710825035988845,-0.3701815427243011,0.8738657298200831,3,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.1,0.3
1bc46a4d,-7.248694635620268,-7.294714157164481,-0.27563993572093354,0.8536855628369007,1,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.1,0.6
72b96e19,-4.739551447259146,-3.6300572970962937,-0.6169895942233106,0.0,6,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.05,0.2
2da08ef2,-7.291684120269565,-7.509932048379761,-0.1971037231786762,1.1086346393493849,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.2,0.3
9922c47a,-6.978746091665016,-7.210584676721948,-0.19475400939236356,1.0565240287931998,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.2,0.6
224815e5,-4.389470964724751,-3.6212929531466034,-0.1186516483410582,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.1,0.2
f8d2e594,-7.793802605681776,-7.712670050455543,-0.18570188892438935,0.8702736439432861,0,1.3,0.1,4.0,2.0,5.0,0.5,0.02,0.3,3,0.2,0.4
9f086e3f,-22.837880664865224,-17.899854948028768,-6.546828878998949,1.9793308382055506,37,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.05,0.3
dea1b0d2,-21.899522518720914,-17.579322886608296,-5.988559151894584,2.0512039348099855,33,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.05,0.6
9e3e85c0,-21.6367663015335,-17.46447772940946,-6.015272304176629,2.2470352651810894,35,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.05,0.4
ac32846b,-4.349346898656222,-3.673915537204747,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.2,0.2
59ff753f,-17.382711795513387,-16.253672967124647,-2.516328555697,2.059435431020564,15,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.1,0.4
8fba3615,-16.890433314030815,-15.293324055621571,-3.0209214505831175,1.966154809587028,15,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.1,0.6
8309d249,-5.065738915531256,-3.6282057708946702,-0.9405004903071134,0.0,6,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.05,0.2
a896ac5a,-16.995398820381524,-15.545177433953432,-2.964245165132217,2.1732860835810817,14,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.1,0.3
3b32ea52,-14.895141975614024,-15.248712763651358,-0.5867335535802306,2.320165722631806,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.2,0.3
12e146de,-15.333297594239411,-15.332239270880084,-0.9303673158914653,2.126784352039486,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.2,0.6
3b2be57f,-15.1782935789779,-15.24561211215666,-0.7889842539361819,2.142993852941788,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,1,0.2,0.4
d1686476,-4.488180839089182,-3.618946952429973,-0.22628309898292104,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.1,0.2
b10e6d83,-22.05747424929723,-17.81615903779722,-5.661035544600883,1.811846310450549,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.05,0.3
a0acc211,-4.347042314042483,-3.671958947279949,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.2,0.2
10f759d7,-22.423779610202473,-17.627670050542594,-5.947985477431918,1.5841156320378385,38,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.05,0.4
9e81b32c,-18.193475581931125,-15.972073621653669,-3.329944722597157,1.6996197387652463,16,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.1,0.3
957e96ab,-22.518884455232183,-17.749831921741727,-6.401710916667337,2.0117152385818593,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.05,0.6
6c370f24,-17.29313890632875,-15.308491721122929,-3.4070865064517184,2.0287698195321138,14,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.1,0.4
c9b14e19,-16.70115125542543,-15.203336470815046,-2.714605059320743,1.7901539426778281,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.1,0.6
3975fb7e,-15.204401919150769,-14.962061684348082,-0.8364247304397483,1.8829687190247104,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.2,0.3
1c800157,-4.885700532931878,-3.626355241011449,-0.7600775582896374,0.0,6,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.05,0.2
28549a08,-5.104828961932071,-4.048247926793537,-0.3288204271421281,0.0,2,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.1,0.2
106b3aa4,-15.38740926072569,-15.233374094319457,-0.771472084219111,1.868520203726101,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.2,0.4
2edc77f1,-15.721434426817723,-15.352468585140736,-0.947925042558468,1.7949676952434725,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,2,0.2,0.6
9187fca1,-20.84569300903422,-17.686726192534685,-5.4802072199557585,2.6857213976878276,35,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.05,0.4
d7903bfc,-23.683018135052407,-17.92284836970318,-6.9983335919896685,1.5999805317397633,35,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.05,0.3
5b861cc1,-22.31594282763217,-17.580767583063704,-6.112567689715127,1.729006002917013,33,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.05,0.6
3ad3c1a1,-4.344741738987068,-3.6700057245839703,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.2,0.2
28a8f71f,-16.54142509484518,-15.353234511954513,-2.6750998055097384,2.069054760061168,14,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.1,0.4
7dd5754a,-15.921437178691122,-15.385228841824592,-2.30261105647229,2.378417295231243,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.1,0.3
30444c58,-4.908810959366747,-3.630060040018091,-0.7865619563909504,0.0,6,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.05,0.2
de63007a,-17.551340011184948,-15.497059412087754,-3.1076172959301283,1.701604840790576,16,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.1,0.6
2e0f5313,-15.774382146046264,-15.40053212803534,-0.9573985988000009,1.8121392073720324,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.2,0.3
7b91ce01,-14.562551433702538,-14.871166130299398,-0.6655430257944965,2.1626974568404673,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.2,0.4
6adadbcf,-15.748495080433713,-15.277176957149175,-1.0351834755612155,1.7452793341573398,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.1,3,0.2,0.6
b154c5e8,-4.416958356468967,-3.6212929531466034,-0.14613904008517337,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.1,0.2
4135f090,-23.251215108975885,-18.258662803138257,-6.564991542900431,1.9687778836576892,37,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.05,0.3
dc238122,-4.349346898656222,-3.673915537204747,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.2,0.2
7388ec52,-22.486034009083596,-17.594539492242404,-6.575429957450795,2.0707717478853183,31,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.05,0.6
145a8fd9,-21.086989023657225,-17.301507982910625,-5.097042775917495,1.750059265858482,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.05,0.4
3897d9a8,-17.775638135819463,-15.758492475175276,-3.495205484040959,2.039011779137809,16,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.1,0.3
20e5bd59,-17.928706957258328,-15.83379056083957,-3.1530599787917972,1.750224404858233,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.1,0.6
e93b0b38,-16.494223576562945,-15.413469466528243,-2.6983872170291776,2.187624750535155,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.1,0.4
3898854d,-4.726216489169019,-3.6282034366425338,-0.5932410917109391,0.0,6,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.05,0.2
13ed2c07,-15.553607192712661,-15.286951816752465,-0.9907109135366706,1.9625069251599148,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.2,0.3
39689bc9,-16.178779046951604,-15.54175138305279,-1.3914911892048087,2.0927369316402316,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.2,0.6
b8d881dd,-4.521569180236838,-3.618946144135177,-0.25765151143223947,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.1,0.2
1fdfe7a0,-15.998771908281924,-15.527554340918797,-0.9542616565159171,1.7818589214863085,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,1,0.2,0.4
f7ce4a34,-22.683308434108767,-17.8637402532617,-6.331849044324164,1.9008672049684523,36,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.05,0.3
1a745314,-22.326002830866855,-17.87135521557528,-6.067436013488718,1.9794796602521623,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.05,0.6
edc97bed,-20.65380915037349,-16.869941888732324,-5.3041940161457015,1.8800815977220244,32,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.05,0.4
808c1a3f,-4.347042314042483,-3.671958947279949,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.2,0.2
8ad017c1,-16.63815606462049,-15.27257459616014,-2.6341470782814587,1.8490559802500774,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.1,0.3
604a1f81,-17.003076438186326,-15.400350715544826,-2.776475080317599,1.8542873688711135,11,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.1,0.4
fd61b49e,-4.989959796484982,-3.6263539921035575,-0.8610247586971063,0.0,6,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.05,0.2
2a8e53f6,-17.02570013332661,-15.334541994835739,-3.0444306933327905,2.043277572622026,14,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.1,0.6
c8bea58e,-16.039332889104116,-15.394079307519796,-0.9384345628140159,1.696062870911474,5,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.2,0.3
252da736,-15.615540104685351,-15.041251788118169,-0.742364084177464,1.4230542313178385,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.2,0.4
cf0a39de,-14.596458842735956,-14.658105891523347,-0.7678562201755562,1.9602454144869002,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,2,0.2,0.6
0183867e,-4.5073661742972035,-3.6166002909534067,-0.24427710491991225,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.1,0.2
05b9834b,-22.991128497387763,-18.075649103528345,-6.365354680214415,1.8823735740492273,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.05,0.3
d4243741,-20.726687836933706,-17.188347805489453,-5.603966831195495,2.3735848805170567,30,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.05,0.6
b8b45cc6,-21.454558288593034,-17.710949727827057,-5.590295866171537,2.236095687416701,33,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.05,0.4
8b2c924f,-4.803872818323725,-4.053732873947,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.2,0.2
6eb12f45,-17.8116730731781,-16.113961543064406,-3.21409738774077,2.1397758135484737,15,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.1,0.3
788e01c5,-16.50900176601499,-15.06003888040366,-2.8561467590429763,1.986507474081264,15,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.1,0.6
cd5f79ce,-16.823617685626232,-15.43886867015508,-2.719608517229101,1.8881847035644153,14,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.1,0.4
479b9184,-4.861859352211468,-3.6300592770307634,-0.7391273154116578,0.0,6,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.05,0.2
03f6364f,-16.001760285445926,-15.458124147725352,-0.8821563829447118,1.7211413753487603,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.2,0.3
b74ab509,-15.548928546284515,-15.532255191205442,-1.1231750209825457,2.358152622121625,5,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.2,0.4
30f8aed0,-15.973294448689558,-15.303572222115534,-0.9748667424603745,1.5581358544630022,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.2,3,0.2,0.6
24821e80,-4.455307017760788,-3.6212945774354326,-0.18854679916134726,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.1,0.2
746495e0,-22.369601932346995,-17.655774008745674,-6.406831297930865,2.067547770724709,33,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.05,0.4
6153b58b,-22.19475279015387,-17.674474802181315,-5.832417340062089,1.7059062813312174,30,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.05,0.6
49dae598,-22.59132888046588,-18.0234476186166,-6.1548706266232385,1.961689568924766,36,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.05,0.3
d4147e81,-3.889356542009409,-3.28942438094595,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.2,0.2
09a6c5fb,-16.64629324083944,-15.657686445751713,-2.3335161839187215,1.9980823424469778,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.1,0.3
c6c6a938,-15.445727401654949,-14.496419662515805,-2.3142206253418047,1.856427824506285,12,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.1,0.6
528e5957,-17.134257411644285,-15.203691753123339,-3.103936292174909,1.7943827152069158,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.1,0.4
f121bd98,-4.994811960194056,-3.6284201610993296,-0.8677388942289527,0.0,6,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.05,0.2
9c8e3961,-15.301519025266316,-14.949790649746113,-0.6830731629896536,1.6314168902771067,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.2,0.3
e990af86,-14.693210660212571,-14.942723918073911,-0.9771023423672601,2.384032844469736,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.2,0.6
8e3c06d9,-16.098140610787596,-15.472159322928183,-0.8852906058323579,1.7502751714061495,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,1,0.2,0.4
50499012,-4.451730834953196,-3.6189445275455845,-0.18377330875691292,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.1,0.2
0007e2ae,-4.347042314042483,-3.671958947279949,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.2,0.2
8a6914a6,-23.170904065016657,-17.659666863466622,-6.802256669001901,1.7139466222323727,35,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.05,0.3
937fec23,-21.6677616475572,-17.832442763417163,-5.713854694743961,2.248323020910986,34,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.05,0.4
a6487eec,-23.86171977084814,-18.271143581681233,-7.018465793650844,1.811872794525745,36,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.05,0.6
cdc512fb,-17.772784185299315,-15.753622342673298,-3.0541102158496587,1.6579504593290595,13,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.1,0.3
49ccab9f,-16.633313950600495,-15.564784487538748,-2.3366430508600127,1.9083569340201096,12,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.1,0.4
c9bdfd3e,-16.130196177808102,-14.927052769884817,-2.4718692939398057,1.8219129736582964,11,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.1,0.6
1fa07eb5,-15.381638334427407,-15.154605662343258,-0.8538768735396771,1.9015638441570892,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.2,0.3
14830617,-5.0458636896200915,-3.626354219268039,-0.9228015011387058,0.0,6,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.05,0.2
0c798157,-4.50087670449102,-3.6166002909534067,-0.23778763511287382,0.0,1,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.1,0.2
8ce6a453,-14.563496236085484,-14.833575502280068,-0.7600594064715946,2.1885146454407685,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.2,0.6
cd6e4ea6,-15.25424948991349,-15.274882834938676,-0.7361850317112206,2.1273521133429463,3,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,2,0.2,0.4
816412c7,-22.955425943446244,-18.03640503721127,-6.120093271151608,1.6091027661459374,36,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.05,0.3
570a0bab,-22.375971615074377,-17.549348428603484,-6.223167077206242,1.8014275216615385,33,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.05,0.4
35f6d275,-22.702732859053867,-17.85727933602263,-6.654944035601686,2.1406020213070005,32,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.05,0.6
7ef25ef3,-4.344741738987068,-3.6700057245839703,0.0,0.0,0,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.2,0.2
ab746f52,-18.228637810405417,-16.155646378662894,-3.1598818161867173,1.7534347510917732,17,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.1,0.4
16aba08d,-17.292102298904865,-15.542748277626245,-3.262053058281175,2.1091437810569684,15,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.1,0.6
0cf25a60,-18.607218331580953,-16.23550510537614,-3.7517844020409465,2.0122746720825706,17,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.1,0.3
4212d859,-14.93171777049065,-14.985565525131213,-0.8917159601615824,2.189875430440282,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.2,0.4
7740b150,-14.976845316998151,-14.995906477642198,-0.5169548422018293,1.8328218832895464,1,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.2,0.3
4e1f4620,-16.396828987068147,-15.504466893651797,-1.4373807964556122,1.8523285788460933,4,1.3,0.1,4.0,2.0,5.0,0.5,0.04,0.3,3,0.2,0.6
